customer_id,recency,frequency,monetary,rfm_score,customer_segment
13587,63,4,1673.5,344,Loyal Customers
13308,22,4,1670.3700000000001,444,Loyal Customers
13417,4,6,1669.49,544,Loyal Customers
17534,53,5,1668.83,444,Loyal Customers
13434,74,5,1666.8600000000001,344,Loyal Customers
12912,2,5,1662.3,544,Loyal Customers
15214,1,8,1661.44,544,Loyal Customers
15167,320,5,1659.67,244,Loyal Customers
18276,43,6,1656.52,444,Loyal Customers
16625,274,5,1654.03,244,Loyal Customers
12577,35,8,1653.75,444,Loyal Customers
18022,35,5,1651.79,444,Loyal Customers
18085,330,4,1645.75,244,Loyal Customers
12657,11,4,1643.18,544,Loyal Customers
15013,487,10,1641.3,154,Loyal Customers
14904,2,4,1640.64,544,Loyal Customers
13506,316,5,1639.2,244,Loyal Customers
14420,99,4,1639.17,344,Loyal Customers
13554,380,7,1638.28,244,Loyal Customers
12847,22,2,1636.8999999999999,434,Regular
17006,4,8,1636.32,544,Loyal Customers
17951,39,4,1636.0800000000002,444,Loyal Customers
12398,45,1,1635.66,424,Regular
15310,478,1,1634.64,124,Regular
18062,173,6,1632.67,344,Loyal Customers
14164,70,2,1631.77,334,Regular
18136,63,5,1631.3600000000001,344,Loyal Customers
16256,266,3,1629.3700000000001,234,Regular
14759,4,3,1625.97,534,Regular
13154,399,3,1624.84,234,Regular
18149,50,7,1624.71,444,Loyal Customers
15172,8,5,1624.05,544,Loyal Customers
17764,50,5,1623.64,444,Loyal Customers
14937,56,3,1621.88,434,Regular
17867,30,15,1621.28,454,Loyal Customers
14178,8,7,1620.93,544,Loyal Customers
12379,81,4,1620.22,344,Loyal Customers
14695,519,3,1620.07,134,Regular
15422,323,7,1619.97,244,Loyal Customers
16801,163,4,1619.73,344,Loyal Customers
17515,31,9,1617.46,454,Loyal Customers
17814,375,2,1617.32,234,Regular
16224,57,5,1616.54,444,Loyal Customers
16461,177,3,1615.22,334,Regular
14336,16,4,1614.91,544,Loyal Customers
16860,452,3,1610.62,134,Regular
13900,183,6,1610.59,344,Loyal Customers
13249,92,9,1608.93,354,Loyal Customers
17886,31,6,1608.38,444,Loyal Customers
17853,407,3,1608.19,234,Regular
14920,212,3,1607.17,234,Regular
17222,65,6,1605.01,344,Loyal Customers
17345,15,10,1604.68,554,Loyal Customers
14719,1,5,1602.13,544,Loyal Customers
15325,103,8,1602.01,344,Loyal Customers
14587,18,9,1601.14,554,Loyal Customers
14885,131,3,1598.12,334,Regular
13740,240,5,1597.77,244,Loyal Customers
12514,267,2,1597.76,234,Regular
15134,14,10,1596.29,554,Loyal Customers
13850,129,1,1595.48,324,Regular
13239,261,5,1594.69,244,Loyal Customers
16774,67,8,1594.45,344,Loyal Customers
17028,581,3,1593.83,134,Regular
17837,42,8,1593.38,444,Loyal Customers
15289,29,5,1593.0900000000001,444,Loyal Customers
13752,124,7,1590.73,344,Loyal Customers
17540,24,6,1590.6000000000001,444,Loyal Customers
16092,114,6,1587.94,344,Loyal Customers
13156,385,3,1586.54,234,Regular
16096,264,4,1584.97,244,Loyal Customers
15279,354,5,1580.54,244,Loyal Customers
13202,394,7,1580.3,244,Loyal Customers
12607,60,1,1579.51,324,Regular
17649,138,3,1578.89,334,Regular
13186,39,3,1575.89,434,Regular
12549,575,6,1575.68,144,Loyal Customers
13337,546,1,1575.26,124,Regular
14489,207,4,1574.93,244,Loyal Customers
16099,50,7,1573.2,444,Loyal Customers
15466,85,4,1571.01,344,Loyal Customers
14136,400,5,1570.81,244,Loyal Customers
14198,18,9,1569.73,554,Loyal Customers
13539,85,7,1569.3600000000001,344,Loyal Customers
17624,14,4,1568.63,544,Loyal Customers
15074,105,3,1566.33,334,Regular
17977,29,2,1565.6299999999999,434,Regular
17323,15,12,1565.59,554,Loyal Customers
18036,32,11,1563.64,454,Loyal Customers
17851,422,6,1563.34,144,Loyal Customers
13939,23,7,1560.96,444,Loyal Customers
12629,385,2,1558.22,234,Regular
16140,65,3,1557.6000000000001,334,Regular
13042,598,3,1556.54,134,Regular
16394,56,5,1555.34,444,Loyal Customers
15149,133,5,1554.6100000000001,344,Loyal Customers
16017,47,5,1553.83,444,Loyal Customers
13360,431,4,1553.65,144,Loyal Customers
13377,396,2,1552.88,234,Regular
14186,427,5,1550.63,144,Loyal Customers
14754,44,6,1550.48,444,Loyal Customers
12926,411,4,1548.46,144,Loyal Customers
16366,18,4,1548.1299999999999,544,Loyal Customers
17454,192,10,1547.94,254,Loyal Customers
16790,3,6,1545.6200000000001,544,Loyal Customers
16915,9,11,1543.18,554,Loyal Customers
15701,2,4,1542.14,544,Loyal Customers
13783,487,4,1542.09,144,Loyal Customers
18252,50,7,1542.09,444,Loyal Customers
12818,261,1,1542.0800000000002,224,Regular
13310,28,5,1541.2,444,Loyal Customers
13579,14,5,1539.04,544,Loyal Customers
16835,128,6,1538.41,344,Loyal Customers
15798,492,3,1535.37,134,Regular
13402,127,4,1535.13,344,Loyal Customers
16491,46,2,1533.16,434,Regular
14567,56,2,1530.3600000000001,434,Regular
16714,218,4,1529.8,244,Loyal Customers
17610,540,5,1529.49,144,Loyal Customers
14068,320,4,1528.3700000000001,244,Loyal Customers
17990,236,6,1527.6100000000001,244,Loyal Customers
16340,107,3,1526.06,334,Regular
12970,7,10,1524.97,554,Loyal Customers
15587,50,7,1522.0800000000002,444,Loyal Customers
16066,16,5,1521.87,544,Loyal Customers
14055,106,3,1520.96,334,Regular
15574,177,6,1518.7,344,Loyal Customers
14264,154,6,1517.3600000000001,344,Loyal Customers
14267,162,3,1516.24,334,Regular
13791,127,2,1516.0,334,Regular
14220,247,4,1515.0,244,Loyal Customers
14682,187,6,1514.81,344,Loyal Customers
17025,60,5,1510.64,344,Loyal Customers
16910,4,8,1510.06,544,Loyal Customers
13370,371,1,1509.74,224,Regular
16037,269,5,1509.3400000000001,244,Loyal Customers
15948,8,3,1509.0900000000001,534,Regular
18074,373,2,1509.04,234,Regular
13158,94,5,1508.18,344,Loyal Customers
15261,135,4,1508.0,344,Loyal Customers
17179,178,6,1507.26,344,Loyal Customers
15110,23,6,1505.8500000000001,444,Loyal Customers
16450,149,3,1505.73,334,Regular
14802,438,2,1502.98,134,Regular
17290,3,8,1501.44,544,Loyal Customers
16762,19,3,1501.38,434,Regular
13810,28,3,1499.01,434,Regular
15590,382,5,1496.6,244,Loyal Customers
15882,198,8,1495.98,244,Loyal Customers
15173,380,7,1494.6,244,Loyal Customers
14894,85,3,1492.81,334,Regular
16239,56,6,1492.2,444,Loyal Customers
16314,389,3,1491.4,234,Regular
18268,134,6,1490.23,344,Loyal Customers
16419,112,8,1487.42,344,Loyal Customers
14609,72,10,1486.2,354,Loyal Customers
15427,33,3,1483.14,434,Regular
15630,45,3,1481.4,434,Regular
17590,2,3,1479.22,534,Regular
15101,8,6,1477.94,544,Loyal Customers
16121,57,5,1477.09,444,Loyal Customers
14246,110,3,1474.06,334,Regular
16980,255,3,1473.3300000000002,234,Regular
14684,25,6,1468.55,444,Loyal Customers
13138,22,7,1467.24,444,Loyal Customers
13500,23,4,1466.3,444,Loyal Customers
18196,95,4,1464.31,344,Loyal Customers
12882,9,2,1463.04,534,Regular
16586,248,3,1462.78,234,Regular
17978,365,4,1461.76,244,Loyal Customers
18106,329,6,1461.46,244,Loyal Customers
14657,17,6,1460.8700000000001,544,Loyal Customers
15071,93,4,1455.56,344,Loyal Customers
16569,3,5,1455.23,544,Loyal Customers
14487,26,7,1453.61,444,Loyal Customers
13165,46,3,1451.16,434,Regular
17582,236,5,1450.7,244,Loyal Customers
13361,472,2,1450.5,134,Regular
15876,409,2,1449.1399999999999,234,Regular
13023,64,3,1449.03,334,Regular
16906,81,7,1448.8,344,Loyal Customers
17545,43,6,1448.54,444,Loyal Customers
15076,172,3,1447.74,334,Regular
14591,15,4,1447.14,544,Loyal Customers
17073,17,4,1446.09,544,Loyal Customers
13583,155,2,1445.031,334,Regular
15636,89,4,1444.58,344,Loyal Customers
17175,44,4,1443.69,444,Loyal Customers
17734,53,6,1442.32,444,Loyal Customers
18066,75,3,1440.4,334,Regular
13543,634,2,1439.61,134,Regular
14071,3,8,1438.82,544,Loyal Customers
13159,8,4,1437.85,544,Loyal Customers
16088,575,2,1437.43,134,Regular
16727,364,4,1437.42,244,Loyal Customers
13278,40,4,1435.85,444,Loyal Customers
12805,381,4,1434.95,244,Loyal Customers
13259,61,9,1433.38,354,Loyal Customers
12389,402,3,1433.33,234,Regular
17941,130,4,1433.28,344,Loyal Customers
17950,72,7,1432.81,344,Loyal Customers
13475,191,4,1431.78,244,Loyal Customers
15468,51,3,1430.48,434,Regular
18071,257,6,1428.63,244,Loyal Customers
14412,42,3,1426.19,434,Regular
17411,12,5,1425.38,544,Loyal Customers
18221,22,6,1424.94,444,Loyal Customers
15799,75,4,1424.29,344,Loyal Customers
13145,39,7,1423.52,444,Loyal Customers
17438,253,5,1422.77,244,Loyal Customers
15106,17,5,1422.52,544,Loyal Customers
16463,21,4,1422.4,444,Loyal Customers
14019,46,3,1421.61,434,Regular
16926,371,5,1421.35,244,Loyal Customers
15652,91,5,1420.34,344,Loyal Customers
14775,58,3,1418.46,434,Regular
16173,15,6,1418.32,544,Loyal Customers
15444,9,2,1418.26,534,Regular
17856,1,4,1418.03,544,Loyal Customers
15223,225,5,1417.95,244,Loyal Customers
14662,28,7,1416.33,444,Loyal Customers
16245,23,3,1413.66,434,Regular
17496,358,4,1412.89,244,Loyal Customers
17878,43,3,1412.33,434,Regular
15237,1,4,1412.32,544,Loyal Customers
16848,52,4,1411.62,444,Loyal Customers
17908,373,5,1411.54,244,Loyal Customers
13821,144,6,1410.73,344,Loyal Customers
17714,320,5,1410.18,244,Loyal Customers
16854,417,2,1408.96,134,Regular
13049,64,4,1408.24,344,Loyal Customers
14083,4,11,1407.26,554,Loyal Customers
12695,7,7,1407.1200000000001,544,Loyal Customers
14909,437,3,1404.68,134,Regular
12765,472,6,1404.58,144,Loyal Customers
18189,77,3,1403.73,334,Regular
15186,14,5,1403.2,544,Loyal Customers
14687,106,3,1402.06,334,Regular
18202,199,3,1396.99,234,Regular
16129,407,3,1396.05,234,Regular
16300,430,3,1392.43,134,Regular
15322,85,2,1390.86,334,Regular
15141,457,7,1388.47,144,Loyal Customers
15154,75,3,1388.41,334,Regular
15453,1,7,1388.37,544,Loyal Customers
12952,5,4,1387.79,544,Loyal Customers
13382,280,5,1387.58,244,Loyal Customers
16167,414,5,1386.1200000000001,144,Loyal Customers
14899,395,1,1384.88,224,Regular
18167,23,3,1384.8600000000001,434,Regular
13572,205,1,1384.25,224,Regular
14116,19,5,1382.74,444,Loyal Customers
16389,53,4,1382.07,444,Loyal Customers
15580,376,8,1381.19,244,Loyal Customers
14861,52,10,1380.73,454,Loyal Customers
15751,460,11,1380.44,154,Loyal Customers
13074,511,4,1378.74,144,Loyal Customers
12886,67,2,1378.4,334,Regular
14853,24,5,1376.87,444,Loyal Customers
17150,376,6,1375.65,244,Loyal Customers
16669,23,3,1374.8700000000001,434,Regular
14577,12,7,1374.25,544,Loyal Customers
14265,109,4,1373.35,344,Loyal Customers
14434,21,6,1372.8,444,Loyal Customers
14538,64,5,1370.8400000000001,344,Loyal Customers
14316,422,5,1370.34,144,Loyal Customers
12533,627,2,1367.89,134,Regular
13035,73,3,1364.2,334,Regular
14114,273,7,1364.09,244,Loyal Customers
13760,54,5,1363.64,444,Loyal Customers
15347,366,4,1363.6,244,Loyal Customers
16367,37,3,1362.4,434,Regular
17796,40,7,1361.99,444,Loyal Customers
16588,386,4,1361.28,244,Loyal Customers
13396,29,2,1360.99,434,Regular
13919,59,4,1360.68,344,Loyal Customers
14102,5,5,1360.28,544,Loyal Customers
16384,89,4,1358.95,344,Loyal Customers
15411,26,4,1358.88,444,Loyal Customers
13232,12,7,1357.6,544,Loyal Customers
17429,128,5,1357.46,344,Loyal Customers
12875,143,5,1356.99,344,Loyal Customers
17054,28,5,1356.33,444,Loyal Customers
14550,10,4,1353.31,544,Loyal Customers
15116,17,4,1352.75,544,Loyal Customers
12591,317,3,1352.15,234,Regular
16079,16,3,1352.0,534,Regular
14847,148,3,1348.95,334,Regular
12646,4,2,1346.97,534,Regular
14320,206,5,1346.75,244,Loyal Customers
13639,74,2,1346.27,334,Regular
15398,16,2,1345.53,534,Regular
16222,318,2,1345.22,234,Regular
12426,194,2,1345.21,234,Regular
12463,53,4,1344.78,444,Loyal Customers
14618,9,7,1342.32,544,Loyal Customers
13743,2,7,1341.6,544,Loyal Customers
17499,289,2,1341.39,234,Regular
17097,2,9,1340.45,554,Loyal Customers
12620,14,3,1339.41,534,Regular
12711,611,2,1339.05,134,Regular
13803,255,3,1338.91,234,Regular
13220,78,5,1336.0900000000001,344,Loyal Customers
12919,8,6,1335.19,544,Loyal Customers
17033,86,4,1332.79,344,Loyal Customers
17932,29,3,1331.57,434,Regular
15774,68,6,1329.94,344,Loyal Customers
16372,33,5,1328.61,444,Loyal Customers
16295,9,4,1328.55,544,Loyal Customers
14712,29,4,1328.0700000000002,444,Loyal Customers
15146,164,2,1327.16,334,Regular
17027,78,9,1327.11,354,Loyal Customers
14956,421,1,1325.0,124,Regular
16894,502,3,1324.06,134,Regular
12960,413,4,1322.07,144,Loyal Customers
16370,82,4,1320.56,344,Loyal Customers
13497,282,6,1320.33,244,Loyal Customers
12526,0,3,1316.66,534,Regular
15471,2,3,1316.56,534,Regular
14921,30,2,1316.07,434,Regular
14725,24,4,1315.24,444,Loyal Customers
14511,11,5,1314.81,544,Loyal Customers
16464,19,3,1314.68,434,Regular
14973,107,3,1314.45,334,Regular
16296,626,4,1313.67,144,Loyal Customers
13282,18,4,1313.19,544,Loyal Customers
12364,7,4,1313.1,544,Loyal Customers
12639,238,3,1312.3700000000001,234,Regular
16756,214,7,1312.3700000000001,244,Loyal Customers
12987,73,5,1312.21,344,Loyal Customers
14856,36,3,1311.3799999999999,434,Regular
13855,500,4,1310.3400000000001,144,Loyal Customers
15038,58,9,1309.86,454,Loyal Customers
16955,184,6,1309.41,344,Loyal Customers
12717,151,3,1308.91,334,Regular
13328,316,1,1308.48,224,Regular
16377,267,2,1308.48,234,Regular
13846,24,4,1307.79,444,Loyal Customers
16777,80,5,1307.76,344,Loyal Customers
16282,339,3,1307.58,234,Regular
15677,49,3,1305.6299999999999,434,Regular
14297,17,4,1305.33,544,Loyal Customers
16744,11,7,1304.76,544,Loyal Customers
15813,207,2,1303.91,234,Regular
15579,68,5,1302.5,344,Loyal Customers
15400,92,8,1302.3,344,Loyal Customers
16574,71,3,1301.78,334,Regular
16723,91,4,1301.6299999999999,344,Loyal Customers
15108,141,4,1300.25,344,Loyal Customers
14284,30,3,1299.65,434,Regular
14480,11,4,1299.52,544,Loyal Customers
16943,211,5,1299.49,244,Loyal Customers
14479,253,4,1299.1100000000001,244,Loyal Customers
12488,9,3,1298.66,534,Regular
12372,71,3,1298.04,334,Regular
14167,39,8,1296.49,444,Loyal Customers
18286,476,2,1296.43,134,Regular
15525,2,4,1295.7,544,Loyal Customers
17109,29,8,1295.46,444,Loyal Customers
16929,3,7,1295.39,544,Loyal Customers
13440,423,7,1295.25,144,Loyal Customers
16212,19,4,1293.71,444,Loyal Customers
15621,4,4,1293.03,544,Loyal Customers
14619,245,2,1291.24,234,Regular
15171,331,1,1289.5,224,Regular
14679,381,3,1289.44,234,Regular
16608,453,2,1288.72,134,Regular
15136,2,4,1286.7,544,Loyal Customers
14821,366,7,1286.45,244,Loyal Customers
16949,3,6,1286.27,544,Loyal Customers
13300,169,3,1285.51,334,Regular
17034,16,5,1283.92,544,Loyal Customers
17142,239,4,1283.75,244,Loyal Customers
13443,448,6,1280.16,144,Loyal Customers
17862,323,4,1279.09,244,Loyal Customers
13617,40,8,1278.75,444,Loyal Customers
14474,46,2,1278.08,434,Regular
17521,29,5,1278.06,444,Loyal Customers
13243,203,5,1278.04,244,Loyal Customers
16951,134,3,1277.75,334,Regular
15584,23,6,1277.5,444,Loyal Customers
15211,60,2,1277.48,334,Regular
17759,17,5,1276.91,544,Loyal Customers
18035,35,5,1276.74,444,Loyal Customers
14478,382,4,1276.66,244,Loyal Customers
13916,463,4,1275.81,144,Loyal Customers
14820,21,9,1274.76,454,Loyal Customers
15809,36,7,1274.44,444,Loyal Customers
14490,406,2,1273.47,234,Regular
17132,452,2,1272.8,134,Regular
17478,408,2,1272.8,234,Regular
12394,63,2,1272.48,334,Regular
16527,81,2,1272.44,334,Regular
14984,19,6,1271.41,544,Loyal Customers
12630,9,2,1270.88,534,Regular
13492,136,3,1269.84,334,Regular
15439,404,4,1269.05,244,Loyal Customers
14379,44,4,1268.91,444,Loyal Customers
13892,26,6,1267.6499999999999,444,Loyal Customers
17037,87,1,1267.32,324,Regular
17531,190,3,1266.82,234,Regular
13515,72,6,1265.82,344,Loyal Customers
17635,424,3,1265.58,134,Regular
16842,100,3,1264.19,334,Regular
14427,50,4,1263.52,444,Loyal Customers
15009,12,3,1261.78,534,Regular
13065,373,5,1260.91,244,Loyal Customers
14419,10,7,1260.91,544,Loyal Customers
16688,1,4,1260.86,544,Loyal Customers
17343,355,6,1259.94,244,Loyal Customers
12993,23,8,1259.6299999999999,444,Loyal Customers
13689,63,2,1259.5,334,Regular
15651,36,5,1259.06,444,Loyal Customers
14871,3,9,1258.97,554,Loyal Customers
14931,4,5,1257.68,544,Loyal Customers
12402,323,6,1256.9,244,Loyal Customers
17481,3,4,1255.59,534,Regular
15064,410,4,1254.41,234,Regular
15441,396,3,1254.21,234,Regular
15664,50,4,1254.03,434,Regular
16292,121,5,1253.76,344,Loyal Customers
14698,1,5,1250.76,544,Loyal Customers
15599,26,3,1250.06,434,Regular
18135,29,10,1249.6200000000001,454,Loyal Customers
14020,16,4,1249.01,533,Regular
12666,394,1,1248.42,223,Regular
14383,38,3,1247.69,433,Regular
12689,25,2,1247.61,433,Regular
14240,30,3,1247.49,433,Regular
14382,26,2,1246.8,433,Regular
15004,147,1,1246.32,323,Regular
13860,1,5,1245.9,543,Regular
14428,7,5,1244.83,543,Regular
17076,36,6,1242.75,443,Regular
15800,107,7,1242.58,343,Regular
17201,53,4,1242.04,433,Regular
14446,0,5,1241.31,543,Regular
13201,502,4,1240.6100000000001,133,Regular
17529,610,2,1240.25,133,Regular
13863,247,4,1239.55,233,Regular
12985,0,2,1239.38,533,Regular
16501,383,1,1237.23,223,Regular
14231,183,4,1235.6200000000001,333,Regular
15376,40,3,1233.36,433,Regular
17397,22,3,1233.18,433,Regular
12605,376,4,1232.95,233,Regular
16159,281,4,1232.79,233,Regular
18080,18,2,1231.5,533,Regular
17360,17,6,1231.38,543,Regular
12673,5,3,1230.02,533,Regular
13019,379,6,1229.95,243,Regular
17342,379,4,1227.54,233,Regular
12866,283,3,1227.35,233,Regular
13030,11,2,1227.22,533,Regular
17539,617,4,1226.57,133,Regular
17456,365,2,1225.42,233,Regular
15269,23,3,1225.36,433,Regular
15303,290,3,1224.18,233,Regular
14512,187,7,1223.47,343,Regular
13787,75,6,1222.5,343,Regular
16946,383,5,1222.04,243,Regular
14430,511,3,1220.9,133,Regular
13299,268,3,1218.7,233,Regular
13304,351,4,1217.99,233,Regular
15390,396,2,1216.66,233,Regular
15661,317,8,1215.95,243,Regular
13140,108,5,1215.68,343,Regular
17410,16,5,1214.72,543,Regular
17198,23,3,1213.8799999999999,433,Regular
13405,74,6,1213.811,343,Regular
18263,25,3,1213.16,433,Regular
16872,77,6,1213.13,343,Regular
13918,49,2,1212.8400000000001,433,Regular
16653,16,2,1212.66,533,Regular
12464,10,8,1212.05,543,Regular
15377,382,4,1211.75,233,Regular
14193,67,3,1210.19,333,Regular
13723,217,6,1209.2,243,Regular
17062,313,6,1208.22,243,Regular
17653,36,4,1207.56,433,Regular
16830,38,4,1207.5,433,Regular
18193,165,3,1207.35,333,Regular
15573,31,5,1207.18,443,Regular
18181,24,5,1205.94,443,Regular
15737,14,8,1205.1200000000001,543,Regular
18057,393,3,1203.56,233,Regular
15994,54,3,1202.18,433,Regular
12742,625,1,1201.52,123,Regular
16800,11,1,1201.49,523,Regular
15181,66,5,1200.2,343,Regular
16693,68,5,1199.46,343,Regular
15600,428,4,1199.31,133,Regular
17800,37,9,1199.01,453,Regular
16345,44,2,1198.74,433,Regular
17713,382,4,1198.09,233,Regular
16307,429,3,1194.92,133,Regular
15145,4,4,1194.73,533,Regular
14201,60,10,1193.54,353,Regular
12611,52,1,1193.32,423,Regular
13293,392,6,1192.94,243,Regular
16306,213,7,1192.82,243,Regular
13976,206,4,1192.3600000000001,233,Regular
14213,404,1,1192.2,223,Regular
17984,145,5,1191.27,343,Regular
13882,2,5,1191.13,543,Regular
16471,274,4,1189.98,233,Regular
12462,18,2,1189.59,533,Regular
17239,312,4,1189.45,233,Regular
14275,395,6,1189.3799999999999,243,Regular
15022,11,5,1186.09,543,Regular
13388,131,3,1185.65,333,Regular
18060,408,2,1185.46,233,Regular
13601,45,4,1185.14,433,Regular
14206,239,3,1185.01,233,Regular
15259,512,4,1182.3799999999999,133,Regular
17021,442,6,1182.22,143,Regular
13526,738,2,1182.0,133,Regular
13395,185,3,1180.23,333,Regular
18277,58,5,1180.05,443,Regular
13270,366,1,1180.0,223,Regular
17058,81,3,1179.89,333,Regular
16614,182,3,1179.79,333,Regular
13797,436,3,1179.45,133,Regular
18025,379,6,1177.72,243,Regular
15068,46,4,1176.85,433,Regular
13233,74,4,1176.46,333,Regular
15210,225,3,1176.19,233,Regular
14370,450,6,1175.78,143,Regular
12885,63,3,1175.22,333,Regular
12915,148,4,1174.75,333,Regular
12640,23,3,1174.58,433,Regular
14126,7,4,1172.46,533,Regular
14818,73,6,1170.41,343,Regular
12691,28,7,1170.4,443,Regular
17373,40,7,1167.5,443,Regular
17664,18,4,1166.23,533,Regular
17812,12,7,1165.8899999999999,543,Regular
14693,264,7,1165.36,243,Regular
14261,50,2,1163.45,433,Regular
17525,359,3,1161.9,233,Regular
12546,46,2,1161.5,433,Regular
12972,413,4,1161.2,133,Regular
13897,50,3,1160.72,433,Regular
13459,624,2,1160.4099999999999,133,Regular
15088,21,2,1160.07,433,Regular
16838,197,4,1159.61,233,Regular
13499,17,5,1159.11,543,Regular
17513,72,3,1158.8,333,Regular
16184,64,6,1158.79,343,Regular
12439,682,2,1158.18,133,Regular
